cos_similarity: young vs adult,cos_similarity: young vs senior,cos_similarity: young vs neutral,cos_similarity: adult vs senior,cos_similarity: adult vs neutral,cos_similarity: senior vs neutral,prompt_id,pronoun_sequence_id
0.6258463488523904,0.8381594976377973,0.8934822388884085,0.565953796842809,0.574466623404184,0.856076402060194,1,1
0.884142347812624,0.8586985556919944,0.8993487192794374,0.880775705283011,0.8856617828057829,0.8689677964616691,1,2
0.8900527393456645,0.8550643466853306,0.9170421396569359,0.8817156025989685,0.8756361578265663,0.8436947744997052,1,3
0.791624757835776,0.8733403489905396,0.623710414382727,0.8045300372350788,0.5841692350844379,0.629392290630511,1,4
0.813058000393849,0.8064122294892475,0.5403054560151855,0.9083706517954787,0.6620800238913122,0.6356541207582908,1,5
0.8331291217518054,0.6936546345893111,0.6478330646443518,0.7337764812212111,0.5944437671861225,0.5630191674488154,1,6
0.877879565544697,0.8402561017933706,0.8431085119346184,0.8698977547325231,0.888907738772561,0.8188387184961075,1,7
0.8666793138090991,0.8653255132950872,0.8769565361381719,0.8950927698819946,0.8010011290886415,0.8298457320173314,1,8
0.4900214044786285,0.4638739245372364,0.8815877311695743,0.531009808997153,0.5278002822552044,0.41329407330075896,1,9
0.8589964055999209,0.7204312708591616,0.8785446373908314,0.7227343403654016,0.8431518516481382,0.7533802743905005,1,10
0.7215383715888788,0.6624891943469164,0.775163644811324,0.5979577702851079,0.6699358041260326,0.8017908102567688,2,1
0.7359731070048727,0.6827931066167822,0.739378797003232,0.7855519392330018,0.8400994345459504,0.7440338886619787,2,2
0.8017905347153516,0.6926080325223996,0.5122385094785826,0.8620436844994979,0.49884978044248063,0.4378324481026086,2,3
0.7829846570135681,0.7053155700383795,0.8710112789740865,0.9035526765829913,0.8875772563598392,0.8284073837537964,2,4
0.5522319212628858,0.450006219336227,0.644810489661423,0.6701978139854092,0.43360264635992846,0.3627195118517208,2,5
0.6676762834522074,0.5894204765957068,0.8132170568139385,0.6830427408992221,0.6356524357500625,0.5133335385413279,2,6
0.8469743016095292,0.7318717502673735,0.7938569140068332,0.8055488339679837,0.8619416069011068,0.8157519875871504,2,7
0.7294745301936607,0.8167528345493863,0.7259199920005597,0.7982079124486866,0.7192624643204126,0.7628275324300466,2,8
0.6649516322935446,0.6751471323411793,0.7840957516292146,0.6751525751576309,0.7532896622977793,0.7501911170330138,2,9
0.8066931218407337,0.6875987997448681,0.7339874921548775,0.8021251088314189,0.8393551625776503,0.8504340459494575,2,10
0.7958447612040092,0.7893794436111339,0.8692620269858222,0.7418646792578161,0.7949561456316466,0.77571869548774,3,1
0.6646500522887994,0.6562789202147461,0.7093478813373907,0.793678331673568,0.7839141991959648,0.746706489291205,3,2
0.7893899947616072,0.8399636356478551,0.8437585728289262,0.8916069232522976,0.8017550510915428,0.7763011364505485,3,3
0.8764419394894339,0.8304859418752937,0.83090242700179,0.8777643556946522,0.8518067259421156,0.9070892839416319,3,4
0.8035341796866589,0.7789805409043784,0.8454476407827363,0.9316893898690581,0.8773793510566725,0.8516773303945403,3,5
0.8020505382237588,0.7302296690465412,0.7993508660723403,0.8127609347152327,0.8958190679917183,0.8399776449269649,3,6
0.7833508289162844,0.8577008362951949,0.8075698268564178,0.8180874464441161,0.9362604331920523,0.7856785095705929,3,7
0.8186689003664503,0.8725363488788815,0.8040770291584284,0.8351005763067101,0.8556962926859011,0.750827666594158,3,8
0.7957800935219552,0.8056448444685703,0.871766565251769,0.7840922952549888,0.8661968415557814,0.8536094502851046,3,9
0.7735999330149022,0.84354929109797,0.8606785421783218,0.8113282302647656,0.8889697538914408,0.8236668707771084,3,10
0.792185687089855,0.6607068868606945,0.70766023283348,0.6280072163112889,0.6990891366704959,0.6786469061112392,4,1
0.7079337564372776,0.6072466045218217,0.6875730232118167,0.8437377609610681,0.7996824590417461,0.7854971876867494,4,2
0.7755422084644781,0.7185165837092025,0.8047969203529497,0.7916089421737018,0.6962346922397755,0.7438631313340124,4,3
0.652388337461485,0.7055096886781562,0.8154934799777978,0.5295308616213297,0.7434010133526219,0.6786276395591999,4,4
0.7740554175583801,0.7429552407000638,0.7989993668424706,0.7048665264058142,0.7635170911373357,0.7455906539763124,4,5
0.7211081664548633,0.7361389109644593,0.7388730988518942,0.6273603166646099,0.690938755380691,0.7544623353621374,4,6
0.7240405274655787,0.6156136759628577,0.6783630791843913,0.6848420142063436,0.7330552778253969,0.741925877136459,4,7
0.8631152450601742,0.73046939065402,0.6818307961090024,0.8005948792182314,0.7674141488420789,0.7653108738555765,4,8
0.524272544826836,0.49297444948888497,0.5840036775995039,0.590681303362464,0.7821125713171735,0.6472188586845022,4,9
0.8716513111071404,0.7660117880116404,0.7767218427681475,0.7282635933411121,0.760859706656753,0.7103679390165181,4,10
0.7718415249093905,0.7039054708472385,0.7781719893038506,0.8412120211629377,0.9065558085734311,0.8635702839682934,5,1
0.7377037555970325,0.7257009558983516,0.8051646833875281,0.8284288090748565,0.869727514488881,0.877741318925841,5,2
0.8089082674166141,0.7744266382480067,0.8711484574949524,0.8696985583881494,0.8816727562651105,0.8565344609797696,5,3
0.7535126709588484,0.7398936629220656,0.7998237310048254,0.8487709986721124,0.8546338475301001,0.85962361946115,5,4
0.808049304420422,0.7210595347580703,0.8404002514978677,0.8151974214688839,0.9348642881388012,0.8117854468380816,5,5
0.7065132263887881,0.7608430840193592,0.7922730634558284,0.7521851080499952,0.7476648178782705,0.8160543802834204,5,6
0.7588689830115065,0.6764080915658278,0.7451829362413388,0.8143661948890764,0.8814309037876815,0.8351681530386086,5,7
0.8261002545112581,0.7555839261527112,0.7935206244821624,0.8596002095468859,0.9119712481715835,0.8063633421430932,5,8
0.8373438655782861,0.7261177174008537,0.825819958495632,0.7959375974618133,0.9203705511625146,0.7589810802026602,5,9
0.8016517601296582,0.8225391854556641,0.9256384732509684,0.9066414579752968,0.8516379052214083,0.8641965843620367,5,10
0.6754820771071605,0.5149461731899722,0.6601515451292073,0.4965795137628631,0.9016566721352561,0.5113950817145421,6,1
0.5815049240983923,0.576115082083352,0.5170991282009043,0.8341711984567851,0.5312191644977213,0.5300173722037855,6,2
0.794422655348474,0.8371264625149251,0.7758462627801965,0.7573459378394736,0.5730481105378064,0.687805376064935,6,3
0.9294173644945136,0.8180944753056244,0.9053254766833292,0.8303419028452796,0.8831603526324285,0.7707602694722075,6,4
0.6133445519361009,0.6313882366913462,0.8513631368507453,0.5835557205902979,0.6986898923907079,0.6591406951020375,6,5
0.6206737269749867,0.5919641063624396,0.7051805916644475,0.6372813025370856,0.7937126725365449,0.6930184216946311,6,6
0.8082325638595784,0.712994197430666,0.5759477920873887,0.7491748750061648,0.6060783144384372,0.5493972525723293,6,7
0.7311261551638016,0.6466104565625288,0.6058902564388988,0.7641915200426146,0.5190342330644674,0.5463859445812235,6,8
0.6409866759912486,0.16390178949700682,0.8193412074252041,0.1793841968433157,0.7185085683645271,0.19629375912269278,6,9
0.8068287237434,0.7338338916860911,0.5821899811845697,0.7293391350375571,0.5568505772404216,0.5484862895577134,6,10
0.7098246075663144,0.8782354222257176,0.8876637456370366,0.7618139120323288,0.667921505156364,0.8372751163629589,7,1
0.7890926511071897,0.7995321621523714,0.7940860105133828,0.8676999704702272,0.8104623695509479,0.7474153808065485,7,2
0.9120391843574862,0.8458918645363874,0.8776418229244141,0.8331529593404852,0.8750029134853045,0.7942478676541141,7,3
0.8970181771497071,0.8631413422206112,0.8728161819753978,0.8199776935089309,0.889391177040969,0.8082483054849285,7,4
0.8057440837921297,0.81676608345618,0.7819722700245173,0.8363971624421516,0.8317661249513932,0.8641058891340081,7,5
0.8925576053518154,0.7578494223605916,0.8896745419193423,0.731384230932459,0.8391075558106996,0.7717911549088268,7,6
0.7911475656127284,0.7777264920907113,0.7965593699917036,0.8415323236684913,0.8869973121061832,0.7883679656618271,7,7
0.8288331944284832,0.7742370148712956,0.8447201172179603,0.8687897643674012,0.8867271713002964,0.8278108589047829,7,8
0.7967154236482374,0.8267608388679328,0.7874296769475977,0.7661544366829864,0.8007751825878883,0.7588982625030467,7,9
0.8459791297412899,0.8497559707726088,0.8162481730817313,0.8464039175392645,0.8810589513212002,0.8191989084426388,7,10
0.7897040262703443,0.7626366612003096,0.8467735553839713,0.830376028415267,0.7952087844609639,0.9030410832848601,8,1
0.816222232560458,0.7821969505770139,0.8019572204262593,0.8828016428980774,0.8754052718349303,0.8296867379682138,8,2
0.8008886143125293,0.7945992582778054,0.8373708345420479,0.8133644804436846,0.8761006801030555,0.8770652974886781,8,3
0.8332279872868056,0.7642224952627841,0.8780336773724697,0.7979551768591047,0.779821181689484,0.8163919000313111,8,4
0.8671248117130367,0.7130707121471465,0.9023898198781363,0.7694269086885877,0.8924686078235633,0.7038427662377655,8,5
0.7209393343256711,0.7125216590907195,0.7647657126150007,0.8767489043180546,0.8824815500400709,0.8873152260189789,8,6
0.849149935914069,0.746395737873145,0.7497164264208447,0.8659507282548429,0.8602818187945747,0.8481547609350557,8,7
0.8953426017656562,0.7794036667710581,0.8858723827882679,0.8018808814825882,0.8783797664630318,0.8156138090110264,8,8
0.7344233340794287,0.5955032774031834,0.8455063674178123,0.5439284461197109,0.8337070240173285,0.5796546100131785,8,9
0.8731803128432493,0.7756648221632222,0.8329768339366583,0.8017498781474856,0.8574266067530103,0.8215696826818779,8,10
0.7158989024287591,0.7335685552072129,0.8570052078547686,0.6768635559961493,0.6371023596211541,0.6515176706348237,9,1
0.6891209026519218,0.5487318952902847,0.7368140922109323,0.7411245306939721,0.8294447640901885,0.6200335890361577,9,2
0.6405405082449613,0.6243942990575855,0.5219739901816062,0.42927557934668104,0.585327000442589,0.4841219178218251,9,3
0.6018164167878856,0.7099764908816406,0.6094515631809827,0.5368917805885358,0.9595923186343366,0.5253582484271739,9,4
0.7112486861420153,0.6583423893603294,0.3831293270355671,0.8477281946742783,0.5147280747758951,0.5522782213784818,9,5
0.5339259673862452,0.553238115881779,0.7279117670937021,0.7813817108203783,0.47166336528927916,0.5318032808094233,9,6
0.5193387748540446,0.6357070174443302,0.6404445282995204,0.6470023462559816,0.5948689627170498,0.8436434473783776,9,7
0.6021189721135225,0.7773749284603426,0.755048542796225,0.7105787728110312,0.5434281600989337,0.6452067953742464,9,8
0.5672404101769377,0.2479699655893928,0.6375119564990515,0.07071544562984172,0.5678697827197285,0.1948333606495279,9,9
0.8022140584926052,0.4449700126027788,0.7529160887221216,0.4786451357597097,0.7366392231007272,0.44869429768914026,9,10
0.7635549071793538,0.6965856245195758,0.6962445125605631,0.6901536614396895,0.6744480327499456,0.6872485256341044,10,1
0.8084346078976747,0.8072155371361605,0.8886377341526577,0.9039652792121186,0.7462936271714992,0.7372909967922596,10,2
0.891536469868041,0.8054418898238748,0.9403087001393495,0.8372370310538467,0.8928240344194753,0.8113820394760108,10,3
0.7511089262837694,0.8522404715945756,0.48835293213647357,0.8281072718101499,0.489199853320753,0.43201440030942706,10,4
0.8587585553204637,0.8437653790057222,0.9304699296587972,0.8067313615513717,0.8462693702175723,0.854345787688939,10,5
0.86224429326649,0.8351230404828349,0.3587357333191931,0.8768816803054857,0.27411102835748025,0.28024149996826153,10,6
0.7943693270970795,0.6795339711353164,0.7534548691355691,0.8400756548217446,0.8188202773306026,0.7416395590952225,10,7
0.8239701848802119,0.8333887392758186,0.6750903288511616,0.803734381411958,0.6722049426449174,0.6930755614691639,10,8
0.8137617110467388,0.7271475326737386,0.7561639223720322,0.7417336329757533,0.8109642372232052,0.6303021626267837,10,9
0.8456064080156493,0.778827642604246,0.7963456423028648,0.7822824841698879,0.8523167258069289,0.7061549294169502,10,10
0.7856656475598915,0.43521262867619165,0.7887850455991892,0.3736163855003703,0.8806263873676647,0.3995568344473328,11,1
0.5669718660639084,0.5315794999501791,0.602765356064144,0.6035433975923044,0.5614881596236536,0.4811785989032876,11,2
0.5399793864780624,0.626752900586138,0.6876796982120763,0.5531317332434459,0.4591749605242228,0.6788031101793145,11,3
0.4133682889713467,0.6864045774858546,0.4942348494818082,0.36899215992762935,0.5720867841768227,0.4978784275397156,11,4
0.6251574938835778,0.11038156396306047,0.6881577309368896,0.3123320164779475,0.5428566773107333,0.09529468680643058,11,5
0.6517436964886358,0.519804376164289,0.47318449099384946,0.5103342024673936,0.33438305639329857,0.41980758905274335,11,6
0.6142132120102868,0.6235850139223635,0.5892067152450057,0.5833241040414253,0.5655422609463814,0.666403374335194,11,7
0.9129861448526007,0.6364878040869211,0.6070094187224684,0.6078587451797248,0.626743396108628,0.4457405299976931,11,8
0.3938867291564321,0.36154825480917496,0.7111163238231176,0.20013859361929826,0.3555007244370288,0.15648801247217453,11,9
0.49868704967833455,0.6413590060779625,0.6753682244044215,0.49983859323893565,0.46491656756107846,0.5140023690821667,11,10
0.7747256489245415,0.4136939866184054,0.8045092177623467,0.41423792672912163,0.8393840573713287,0.41898800170509776,12,1
0.7145609935917704,0.6632367820427939,0.6652847767056507,0.8653653809591071,0.8419289728292907,0.7377176699179111,12,2
0.9116810991088979,0.7474751557158825,0.8656069525795639,0.8093973783501174,0.8406043710464851,0.6988194607638918,12,3
0.7612287359392231,0.7792442986896633,0.8100756235812906,0.6921263924189263,0.8498142228145752,0.6646626186488749,12,4
0.8832865960344332,0.7894278578968756,0.8462694407472025,0.8139542450205737,0.82632871467123,0.7679277228178688,12,5
0.8226205976466594,0.7180224529032687,0.8168649694276413,0.7317540103217883,0.766154347128474,0.6447764652675914,12,6
0.5533881694841671,0.5782693614995702,0.5413473602571566,0.7031881881462028,0.8095719110260047,0.7384844147047819,12,7
0.8414286970315448,0.7141207272460706,0.8279940766277704,0.7387781583041968,0.8054688349517054,0.6829796870941924,12,8
0.7924285517259428,0.1438332627866746,0.8461084920500833,0.1757762965589937,0.8631132434137772,0.17189605893987825,12,9
0.8454318783423511,0.7138739378718286,0.806496096198732,0.7951035238430566,0.8696828504601065,0.8074158768786923,12,10
0.8033341151103888,0.5834283589054501,0.8070492129492917,0.6482241752475855,0.7690674078658213,0.5952277867035816,13,1
0.630872438142418,0.5970164454909783,0.7034142418337168,0.6216796553383654,0.6886806366586677,0.7438138135336709,13,2
0.8559335647670256,0.760199124428164,0.7581593188137032,0.7972389774058832,0.7591556949624849,0.6060937330196757,13,3
0.6399783773091638,0.8005502878695305,0.7478736507812357,0.7857662794372061,0.7911581532441777,0.8687569650459739,13,4
0.8702249701738782,0.7394681698237446,0.7426671404468032,0.7442808838964138,0.7300608890881535,0.7904576754767654,13,5
0.7794586736046903,0.8418048747967743,0.853613496529323,0.7770356447997722,0.7708949269462726,0.8256129414971227,13,6
0.6981471528569432,0.5896283254841325,0.7550513583410059,0.6445445432259846,0.7681270584523876,0.7470922542542477,13,7
0.7590302713369345,0.6668901049836852,0.8096785234632109,0.7323127270463115,0.7896581137528913,0.887395174050744,13,8
0.6647175269761545,0.4250804787574042,0.7315963158929758,0.45133059991699687,0.699792072931081,0.35388491106497655,13,9
0.7139370692143516,0.5033605706200931,0.8029306046994908,0.525355952056591,0.765240444325527,0.5951638023470569,13,10
0.6451265474651182,0.745499239323854,0.7931310322442281,0.6436068702726603,0.7047324205319477,0.6826654021215568,14,1
0.9196783966530993,0.8428955983376172,0.6884443248697055,0.8266093806145582,0.7341901206406872,0.6084476225252593,14,2
0.8228853204644173,0.8787543391702506,0.8215236547560281,0.8292611628495357,0.7374266006433048,0.8041318981959202,14,3
0.7823229009608246,0.8460246518987359,0.819093539380973,0.8600217509434092,0.75549330153285,0.8592207706620782,14,4
0.7394833373178042,0.8340455097759001,0.8619028797697897,0.8311036881727771,0.8263446391549664,0.8304953679837587,14,5
0.7778421206662662,0.8564754518216126,0.722409309044437,0.8696356093922128,0.8654425385377813,0.8400287375950359,14,6
0.7418988244872242,0.7824518646403034,0.7069617435474095,0.8744203227865127,0.8676904946801741,0.854573880074485,14,7
0.7977269646676066,0.8082501754666502,0.6578760320541172,0.8412975075042026,0.8640868504035977,0.7993327649385801,14,8
0.6521504472488657,0.7607359949366668,0.64783750929377,0.7520739432094674,0.6957475031970377,0.6681648354390355,14,9
0.8380098762635299,0.8431139062066533,0.6523824616705344,0.9135701600428348,0.8253874184882505,0.7971178194521311,14,10
0.8164045569210865,0.5071211405743405,0.641083260796723,0.5415814662283439,0.6790089283641942,0.4796229225979918,15,1
0.6638547228342095,0.5087693631834842,0.6988708814117434,0.7185732998291054,0.6705082668386466,0.5379839304046096,15,2
0.7799658731871871,0.5067150596584995,0.6214161126163951,0.4728509777784933,0.623502025283539,0.42583267761294863,15,3
0.7240765265322636,0.5804301083777249,0.6062836048320632,0.6451837412821988,0.6583494959682978,0.5703882244454817,15,4
0.6954821727811233,0.5752326794807165,0.8994411280407719,0.6674272366642515,0.6071157713019055,0.5397708444738858,15,5
0.7629838924839811,0.6932788584910934,0.80634644483203,0.7011089721933128,0.8824111769901992,0.7170133371061391,15,6
0.6502232820551641,0.6937343390434298,0.6163283224479356,0.6962335166088578,0.5436596486189778,0.6728914946377469,15,7
0.7186172323703262,0.5772298279063479,0.7123252359711008,0.8166393609145559,0.6967062304986956,0.5464645165473402,15,8
0.6435076954155311,0.6595521667525266,0.7546761348318674,0.5709742454245071,0.6215342715859176,0.5783464944270325,15,9
0.797271755474452,0.46893530911358106,0.7014331869495727,0.42217710429253263,0.8445687975807554,0.45788073706034416,15,10
0.8018101560450703,0.554231874058343,0.7812490845169704,0.6176486074099248,0.8572490348085132,0.484244316976625,16,1
0.8249118174287617,0.8097931115923619,0.6552087574269196,0.7497776801410327,0.6893451656439977,0.5398462145947245,16,2
0.7942547939894673,0.7338004774445499,0.7701684185371496,0.8244448516572385,0.9488896065069515,0.8841346619995197,16,3
0.6961918335634422,0.6419134712699492,0.8528936509387475,0.672303517041656,0.6974018901861254,0.6686799180586201,16,4
0.739173448807769,0.5698658586704091,0.6625291224658607,0.6942597087531981,0.7901629041381897,0.5403242728442935,16,5
0.879207541966925,0.6151628734178036,0.6155159492996576,0.6842815654964877,0.6321859440099411,0.440578406459292,16,6
0.7503311013996894,0.6843964049795939,0.7634699485933072,0.7539856874753434,0.7329372404054324,0.6148463063648175,16,7
0.637829580730819,0.6564678336204997,0.7349506521124503,0.5022675991399825,0.5135220137351469,0.6154817936640019,16,8
0.6289201840009371,0.18884412058693412,0.5104533161354066,0.11523785482841636,0.5576305738586502,0.07959620836344461,16,9
0.6892901703738068,0.7543469414295675,0.584417880581718,0.7809987915875083,0.5923777672613245,0.7722805102302575,16,10
0.7310971886616104,0.8685624809672094,0.8888595000110203,0.7112156334355122,0.677102345600908,0.8604977443210822,17,1
0.8317928696497983,0.7715824653309453,0.7486213830555902,0.8279437592224597,0.8287363840674701,0.8368152299905911,17,2
0.856903033348231,0.89199918040073,0.8875740989999023,0.8316146662213424,0.8698249671149778,0.8440526498688394,17,3
0.8602898532630815,0.8721265376799169,0.7526172181900448,0.8721230128541045,0.6318254631547904,0.6755565059981621,17,4
0.884460811816772,0.894133230729445,0.930155732944292,0.8713926751819957,0.9075903331849664,0.8951733385192102,17,5
0.8455976652031016,0.8264320311041558,0.8458600601468053,0.8589027118377226,0.9232393720158348,0.8522096109747785,17,6
0.8306072536534981,0.9154818752571449,0.845657552820368,0.8786939071908134,0.8730439510519198,0.8713494301041818,17,7
0.8687937095399577,0.826345498459905,0.9303376111484789,0.8559417075859932,0.8680659547313592,0.8671918840692759,17,8
0.8300116711211962,0.1988171586481619,0.8741575438642044,0.17661463499039315,0.8848595315711948,0.1694591307245634,17,9
0.9784261369802878,0.8363866085481186,0.9064269784625407,0.8221168276631003,0.9251345388330054,0.8172955811528322,17,10
0.5728753455809218,0.8143635610547891,0.6959807739365352,0.6296610505463981,0.6910285814567111,0.7924858639183943,18,1
0.6422746985962875,0.6234749863506439,0.6075442739395337,0.8550964157539286,0.727349109486933,0.6643531859508469,18,2
0.7657965889441098,0.756888284790491,0.6603943532269514,0.9157391538213451,0.7385647536183547,0.7310399204472411,18,3
0.884834689010001,0.8824800881770904,0.8144702721397743,0.926723272800717,0.7707492009843933,0.7410468236020952,18,4
0.5826080852168904,0.5566898808834904,0.5892198942781258,0.8011723254995982,0.8553291604276687,0.8862399321140604,18,5
0.8867755817879912,0.7099272452731331,0.7919051155481048,0.6632804114361237,0.7692696995563524,0.5753540461323697,18,6
0.641270715120106,0.5857792864375109,0.5197413560610564,0.9101180450731052,0.7099248975233545,0.784748113177373,18,7
0.8027652322585107,0.784996693927096,0.7749199971995427,0.7447369025196141,0.6359289177380475,0.7219688927008066,18,8
0.5083587049890675,0.24914842469242288,0.5308482963756529,0.21368225905037191,0.6840660751154308,0.18055633453394787,18,9
0.855024962923879,0.7696608784634703,0.832769896754414,0.7948948003803442,0.7397318320337354,0.673250837630665,18,10
0.6011594341983992,0.47647765478443116,0.5662882404076313,0.47600036178142685,0.7523879300635994,0.3801600850490692,19,1
0.6073850922333939,0.5290510072489392,0.6140288624877654,0.6990069852195583,0.7709037915741698,0.6107940227724706,19,2
0.8654407490914698,0.7112121410968638,0.733301566924413,0.785469231851061,0.7524929606331396,0.5970722036547875,19,3
0.22277502686845935,0.37025221233625116,0.4032505055012911,0.681519293828033,0.31751599210796433,0.3871868856908981,19,4
0.6388311071411902,0.6550086600928602,0.7236000101803943,0.6239531607939994,0.7459121810729796,0.5719231376213767,19,5
0.4388120646537224,0.9122511350382321,0.46640584969173526,0.33293964320358277,0.5208793762340742,0.38211843031877624,19,6
0.6120673854117555,0.4711730583601137,0.605950655367834,0.639783471898542,0.7716146440138001,0.546422311655806,19,7
0.801688184537802,0.7027889282757083,0.7239412633547113,0.5947386547572535,0.7775796649540743,0.6044148058551931,19,8
0.6386814693072689,0.1663360051558309,0.6710573836315775,0.10594947289891248,0.6298974649942976,0.13425535983666614,19,9
0.7192448730159183,0.5578476271663171,0.7843945572484062,0.6256342174079863,0.7166398735904389,0.5158393930650969,19,10
0.7619835958496255,0.6739903817582132,0.7669406417424044,0.699212770203941,0.8041911801623605,0.7320235546935909,20,1
0.768499963193735,0.7820610000216964,0.8462024762577172,0.9010695223006907,0.815956006875433,0.8173779220247019,20,2
0.7521534582263019,0.7805968128146196,0.8027180124094517,0.803697580777297,0.8892166177033138,0.7795162882581907,20,3
0.8613075425620642,0.885012024977589,0.8409913366168176,0.8424000110104455,0.9219715092032461,0.8159384461985568,20,4
0.7095369497637107,0.6608494976231141,0.7736570306999837,0.6815576154067148,0.8814645585431373,0.6364959647279357,20,5
0.7375623803155462,0.714692910976241,0.7758712844279944,0.7692916354472463,0.7713764460509658,0.7281637912601711,20,6
0.7862094212002819,0.6645166283391486,0.8729316217889134,0.6777219157994276,0.7658552941369108,0.713293892803782,20,7
0.8501665019340219,0.7083561365439573,0.7721159476364772,0.803870218657459,0.7962762268463386,0.7026450356817375,20,8
0.6674411066218784,0.6947710356681702,0.8235820230500825,0.6750345784786951,0.7276130544776522,0.7481319506128187,20,9
0.834672147173446,0.7031417311114302,0.8077192406821132,0.7577350859312819,0.8222495331215007,0.726221626686635,20,10
